,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
128978,4.8981900000000005,52.34275,4.8886,52.35653,121675.6419146056,483982.6822042523,121032.67580064027,485520.3316967715,23,weekday
128997,4.89004,52.37243,4.92708,52.35627,121142.90995958325,487288.7372338491,123653.90950431509,485474.0659751827,23,weekday
129002,4.87012,52.37943,4.88914,52.3708,119791.92298371506,488077.0705811134,121080.37387719119,487107.7993657028,23,weekday
128982,4.893730000000001,52.3595,4.92436,52.37336,121384.40220946519,485848.39025320706,123480.75356649722,487376.7322747308,23,weekday
128996,4.8717,52.354279999999996,4.8838099999999995,52.3822,119879.59918306803,485278.04540663416,120726.20018749137,488378.70644174604,23,weekday
128992,4.87346,52.33383,4.93816,52.3522,119983.37685759136,483001.8804638253,124405.92527714124,485016.4916909715,23,weekday
128991,4.87786,52.36492,4.87333,52.384809999999995,120307.58392414634,486458.9130652709,120014.73290437329,488674.111491197,23,weekday
128990,4.82033,52.37701,4.86134,52.36652,116399.6806761205,487833.1702837686,119183.68035238428,486644.969402321,23,weekday
128998,4.822769999999999,52.383520000000004,4.94374,52.39765,116571.46769884913,488556.1934448052,124817.0392583446,490071.07570148504,23,weekday
129004,4.81962,52.37641,4.92249,52.34598,116350.81228077521,487766.7911659181,123333.87722366136,484331.16679719795,23,weekday
128994,4.92666,52.366659999999996,4.964919999999999,52.37559,123632.64275065008,486630.27076713915,126244.27276748196,487607.9834398369,23,weekday
128999,4.84788,52.378370000000004,4.85628,52.373709999999996,118276.75120757877,487970.16958671104,118844.91159024704,487447.4610710662,23,weekday
131201,4.82704,52.36125,4.94379,52.39767,116843.0261719091,486076.12080601696,124820.45593284268,490073.28015579924,23,weekday
131197,4.8272,52.35522,4.82097,52.38162,116848.74079514123,485405.1253690833,116447.26767218363,488345.7503671735,23,weekday
131204,4.88445,52.335879999999996,4.94965,52.3551,120734.02484022886,483224.7159384438,125190.69768631009,485334.36688363785,23,weekday
131199,4.90104,52.376709999999996,4.91355,52.33378,121895.2010272987,487759.861527387,122715.83256430135,482977.7075992489,23,weekday
131198,4.88106,52.379740000000005,4.84492,52.375440000000005,120537.05578172859,488106.30325260106,118072.76431569667,487645.67373569653,23,weekday
131207,4.89165,52.37461,4.8331800000000005,52.35926,121254.20898610426,487530.5397965466,117259.56915423957,485851.49388803,23,weekday
131205,4.89423,52.34446,4.90642,52.36025,121407.08062995222,484174.76884414576,122249.3929335292,485926.0274876078,23,weekday
131206,4.82724,52.354240000000004,4.9223099999999995,52.34599,116850.6233964805,485296.06741091696,123321.61908495612,484332.3580727783,23,weekday
131209,4.89533,52.37042,4.94497,52.35756,121501.6393451942,487062.6403045789,124873.53556499917,485610.00896472216,23,weekday
131211,4.894880000000001,52.38025,4.91579,52.3575,121478.42323748211,488156.5650189837,122885.67276064408,485615.8617798911,23,weekday
131208,4.84492,52.375440000000005,4.880669999999999,52.37993,118072.76431569667,487645.67373569653,120510.64907609075,488127.6287876255,23,weekday
131210,4.91437,52.35862,4.8800099999999995,52.38285,122789.7514795916,485741.10632590734,120467.98483772535,488452.83153677074,23,weekday
133169,4.87985,52.36692,4.92638,52.33873,120444.68287953569,486680.48797856853,123593.81538165199,483522.8205403312,23,weekday
133170,4.966019999999999,52.3715,4.92605,52.35601,126316.53281270273,487152.4795349912,123583.55708103965,485445.58355415036,23,weekday
133168,4.92715,52.36391,4.98776,52.35908,123664.07380644932,486324.08518525306,127789.44252384205,485762.2049059859,23,weekday
133187,4.90758,52.3562,4.89147,52.405390000000004,122325.42842308838,485474.8894437944,121265.38071919302,490955.31243366085,23,weekday
133186,4.95864,52.31859,4.8909199999999995,52.36533,125779.14034358213,481268.506000385,121197.42809105924,486498.3594611348,23,weekday
133194,5.00356,52.34831,4.93875,52.35895,128859.4056902501,484558.0846421094,124450.76917332681,485767.2680691661,23,weekday
133182,4.94538,52.36226,4.97996,52.36163,124904.65357169608,486132.7753846312,127259.69639154655,486048.8831868309,23,weekday
133180,4.88804,52.35368,4.93489,52.35273,120992.34248253162,485203.4957844809,124183.5051433091,485076.84624601767,23,weekday
133195,4.89151,52.379490000000004,4.83322,52.3593,121248.38941701902,488073.5691656028,117262.32795729178,485855.92355145805,23,weekday
133191,4.90066,52.37308,4.90993,52.35524,121866.61408570778,487356.14988255734,122484.81803731534,485367.020363903,23,weekday
133183,4.93392,52.399440000000006,4.91835,52.35172,124149.92484457315,490274.3737841406,123055.90693308097,484971.63138731255,23,weekday
133189,4.86958,52.36915,4.8383400000000005,52.37746,119746.98536856764,486933.5502311616,117626.40277177264,487873.79770594265,23,weekday
135429,4.89518,52.3453,4.88508,52.33173,121472.45053008795,484267.7894653663,120773.76459936102,482762.6804420364,23,weekday
135426,4.88424,52.36823,4.90929,52.36273,120744.6888886862,486824.158287757,122446.71233499971,486200.66657266044,23,weekday
135433,4.89502,52.35259,4.93206,52.37121,121467.05557805358,485078.96744813776,124003.6088850624,487134.19520170195,23,weekday
135449,4.90215,52.35153,4.92018,52.33828,121952.03437813852,484957.7543162437,123170.95319969323,483475.45661112986,23,weekday
135432,4.91282,52.351690000000005,4.89045,52.35342,122679.11749669767,484970.744990648,121156.33377402963,485173.43948089436,23,weekday
135435,4.88919,52.36663,4.94953,52.34145,121080.59074129551,486643.80948632205,125173.35237615668,483815.6775563551,23,weekday
135434,4.90754,52.35524,4.94223,52.35785,122321.99657039918,485368.09520109254,124687.07739912608,485643.41763115546,23,weekday
135439,4.88906,52.362429999999996,4.8379,52.35013,121068.52470326688,486176.56636728084,117573.39486977861,484833.22232479084,23,weekday
135437,4.90912,52.36952,4.9177599999999995,52.339690000000004,122440.11634117329,486956.2189196683,123007.04078312818,483633.4020452605,23,weekday
135446,4.862080000000001,52.36189,4.89163,52.37692,119230.34812395049,486129.45793998986,121254.6046395269,487787.5669199378,23,weekday
135444,4.884519999999999,52.37106,4.83343,52.35931,120765.94262591671,487138.90007488447,117276.64156401315,485856.9268498309,23,weekday
135460,4.87396,52.36444,4.86094,52.34429,120041.57233119255,486407.38095058006,119138.47781571894,484171.8032709451,23,weekday
135452,4.8495800000000004,52.39217,4.91033,52.34297,118403.89658719263,489504.739061249,122503.08684161224,484001.64816052,23,weekday
135456,4.89243,52.37562,4.84309,52.3486,121308.09133409777,487642.55262343097,117925.73066165175,484660.3239454153,23,weekday
135448,4.90597,52.349540000000005,4.8884099999999995,52.3497,122210.82788563657,484734.60678798653,121014.50262420498,484760.4972635115,23,weekday
135451,4.855169999999999,52.38172,4.8914800000000005,52.35568,118775.86641453618,488339.2311570371,121228.22629559436,485424.4126208406,23,weekday
135453,4.87,52.36132,4.8429,52.366620000000005,119769.37213551364,486062.15889845236,117927.84218020501,486665.3684930045,23,weekday
135454,4.87972,52.35856,4.85743,52.34726,120429.31573944192,485750.39346217824,118901.71209157034,484503.99433641136,23,weekday
135450,4.85712,52.37986,4.85476,52.359140000000004,118907.11878256926,488131.3090525159,118729.49339924648,485827.123957595,23,weekday
135455,4.93671,52.36456,4.87994,52.36631,124315.68284910786,486392.31595587236,120450.33756170383,486612.5747455281,23,weekday
135464,4.88897,52.3666,4.94454,52.35139,121065.5839116183,486640.57458565827,124840.05030389944,484923.69499061385,23,weekday
135458,4.90929,52.36273,4.8722199999999996,52.325340000000004,122446.71233499971,486200.66657266044,119892.14927981289,482057.86620723153,23,weekday
135457,4.94104,52.36014,4.94055,52.35403,124607.58030443115,485898.70844466053,124570.01288649543,485219.09682337055,23,weekday
141592,4.95568,52.34531,4.85191,52.36165,125595.01608569034,484242.639451976,118537.41435009052,486107.8228416737,23,weekday
141609,4.83397,52.37939,4.9144,52.36866,117330.48155278238,488090.7974983451,122799.08239167658,486858.17363730463,23,weekday
141605,4.93014,52.39911,4.91833,52.35181,123892.43267282391,490239.2727180639,123054.6090771255,484981.6538513816,23,weekday
141595,4.91263,52.37065,4.97925,52.36075,122679.98543218746,487080.37516266067,127210.782521318,485951.2433765076,23,weekday
141611,4.908580000000001,52.342659999999995,4.95975,52.31774,122383.60538163854,483967.94276480045,125854.26547083829,481173.48624747107,23,weekday
141606,4.95359,52.30695,4.836930000000001,52.38775,125427.07287222178,479975.4617892843,117539.08759164048,489019.4205678593,23,weekday
141603,4.88312,52.33145,4.88005,52.36635,120639.95019942526,482732.4542598003,120457.86069626219,486616.97282560816,23,weekday
141612,4.89352,52.37956,4.90071,52.37312,121385.30101085751,488080.42335176526,121870.04889685927,487360.5775495016,23,weekday
141607,4.9025,52.35263,4.8849599999999995,52.37062,121976.69895385197,485079.98373166175,120795.56811675648,487089.73661897215,23,weekday
141618,4.88896,52.37001,4.88456,52.33528,121067.51119545737,487019.98587179143,120741.05907399222,483157.90664198005,23,weekday
141621,4.88492,52.376509999999996,4.82311,52.38108,120797.38609696348,487745.09469832137,116592.50232110763,488284.5321289813,23,weekday
143605,4.85216,52.37038,4.96397,52.375609999999995,118561.61435499058,487079.01959806425,126179.59540532486,487610.5860653549,23,weekday
143583,4.90107,52.34243,4.95979,52.31774,121871.66152902905,483945.7581035461,125856.99282779712,481173.4701684909,23,weekday
143595,4.8579,52.346070000000005,4.88719,52.37061,118932.77015589355,484371.3583325678,120947.42883077587,487087.57385005074,23,weekday
143604,4.88379,52.37854,4.84816,52.37384,120722.00959802068,487971.49270821863,118292.06737766892,487466.0072677563,23,weekday
143603,4.93016,52.36582,4.83855,52.3777,123870.43376822263,486535.30068692594,117640.90419910185,487900.3924835692,23,weekday
143608,4.84008,52.360479999999995,4.890619999999999,52.37746,117730.61930127196,485983.66331828677,121186.2426518191,487848.11980104446,23,weekday
143606,4.88813,52.36905,4.93283,52.401579999999996,121010.24985116548,486913.56237052585,124077.23431703233,490512.9433127548,23,weekday
143602,4.84008,52.35498,4.84079,52.36012,117725.99972504194,485371.7205665616,117778.68093449788,485943.24399255746,23,weekday
143612,4.943630000000001,52.39771,4.92809,52.41084,124809.59339791346,490077.7973644718,123761.18174310564,491545.28202149423,23,weekday
143619,4.890619999999999,52.37746,4.91614,52.35772,121186.2426518191,487848.11980104446,122909.67479169878,485640.1845975024,23,weekday
143625,4.90017,52.365759999999995,4.91828,52.34904,121827.77249830082,486541.9285593464,123049.20865840255,484673.4780854063,23,weekday
146644,4.90945,52.35522,4.889480000000001,52.36264,122452.10282199658,485365.01054398343,121097.29346576666,486199.73500896234,23,weekday
146649,4.91442,52.35862,4.91822,52.41211,122793.15752813291,485741.0841070476,123090.53367520277,491690.88863006607,23,weekday
146665,4.85864,52.39065,4.89734,52.35282,119019.36960733664,489331.0817840073,121625.290480366,485103.48706839676,23,weekday
146663,4.8867,52.38237,4.885669999999999,52.36405,120923.09540309053,488396.258269988,120838.86215899151,486358.404591293,23,weekday
146657,4.91599,52.35995,4.9385699999999995,52.39715,122901.0695282721,485888.36732205685,124464.81873826886,490017.6097501552,23,weekday
146648,4.900530000000001,52.35735,4.83925,52.36077,121846.00884842908,485606.0431370533,117674.32550557205,486016.35654455825,23,weekday
146659,4.89866,52.36515,4.91049,52.342490000000005,121724.46898384826,486474.75036421133,122513.63881226283,483948.17043327197,23,weekday
146655,4.88735,52.36748,4.93698,52.40307,120955.92327652607,486739.24568629,124360.69297304348,490676.9637969296,23,weekday
146668,4.87672,52.366690000000006,4.84429,52.34389,120231.3243871282,486656.3945024014,118003.56862671147,484135.66634314874,23,weekday
146654,4.86974,52.35337,4.88835,52.37277,119745.34653926728,485177.74809105846,121028.08194666512,487327.3575288935,23,weekday
146661,4.81954,52.37628,4.91271,52.40448,116345.25151944136,487752.36970210774,122710.08020414112,490844.3850964596,23,weekday
146664,4.87453,52.3496,4.8556,52.37005,120068.71676071311,484755.9695750893,118795.61808531555,487040.57883968926,23,weekday
146676,4.88835,52.37277,4.91284,52.40442,121028.08194666512,487327.3575288935,122718.88306713806,490837.65133564535,23,weekday
149785,4.86209,52.35301,4.84318,52.355259999999994,119223.87091605566,485141.442118492,117937.42486150844,485401.2842641635,23,weekday
149792,4.8553,52.38176,4.85482,52.359120000000004,118784.75016128807,488343.6167000066,118733.56424735808,485824.8686834293,23,weekday
149811,4.85076,52.39136,4.861619999999999,52.36398,118483.55097247465,489414.02058881667,119200.70126509096,486362.2239132823,23,weekday
149812,4.8772400000000005,52.38977,4.96405,52.37575,120284.8117303616,489224.0968246264,126185.13396032681,487626.13116131164,23,weekday
149788,4.88553,52.38779,4.8603,52.37235,120847.61158214475,488999.8561110792,119117.56352435914,487294.14565814665,23,weekday
149793,4.86698,52.37471,4.8891800000000005,52.370979999999996,119574.35416479257,487553.43957187334,121083.23559026369,487127.807983991,23,weekday
149807,4.99638,52.35941,4.89845,52.35561,128376.83980996866,485795.7208490192,121703.00781738816,485413.39944373706,23,weekday
149805,4.91103,52.34778,4.94062,52.39675,122554.30399540602,484536.50759573246,124604.07134596235,489972.2422933592,23,weekday
149791,4.90487,52.36268,4.88936,52.36596,122145.6086580908,486197.09784312436,121091.65712018902,486569.1837999107,23,weekday
149801,4.92393,52.35785,4.93808,52.35229,123440.44055882515,485651.22834192944,124400.53684930802,485026.539122869,23,weekday
149809,4.85299,52.35479,4.87193,52.349909999999994,118605.35377610166,485344.01975094643,119891.81190355323,484791.7171043476,23,weekday
149795,4.8813699999999995,52.39056,4.8739099999999995,52.37665,120566.56670170391,489310.024324608,120047.7887444733,487765.9247274672,23,weekday
149820,4.90437,52.36652,4.8548800000000005,52.38097,122114.39764571423,486624.57438898145,118755.50870187175,488255.9289356061,23,weekday
149797,4.852869999999999,52.3794,4.86381,52.37202,118617.36705255935,488082.2533563165,119356.3281147054,487255.69680844934,23,weekday
149799,4.878480000000001,52.39035,4.87405,52.3768,120369.67526629614,489288.03623627976,120057.43995788074,487782.5466658705,23,weekday
149819,4.89676,52.36862,4.88247,52.327420000000004,121597.67100348359,486861.70686415106,120592.5226024465,482284.3765869321,23,weekday
149818,4.9051,52.353840000000005,4.87999,52.36642,122154.73273837118,485213.4302241917,120453.82866724237,486624.78982157336,23,weekday
149796,4.88122,52.39043,4.87441,52.377359999999996,120556.25493596666,489295.6313741289,120082.394285834,487844.6804376568,23,weekday
149827,4.88895,52.35833,4.96591,52.37158,121057.89599956943,485720.44057127304,126309.09339927071,487161.4241566591,23,weekday
149802,4.87911,52.33273,4.88241,52.326190000000004,120367.6166100204,482876.7779353885,120587.47953245809,482147.5528462033,23,weekday
149813,4.84685,52.351659999999995,4.90267,52.35614,118184.46038053892,484998.8697021788,121990.89177898859,485470.438448696,23,weekday
149832,4.91367,52.354,4.938680000000001,52.397090000000006,122738.70848209341,485227.3833000112,124472.264224883,490010.8875665467,23,weekday
149825,4.88936,52.36596,4.89093,52.405120000000004,121091.65712018902,486569.1837999107,121228.42847606735,490925.52276466356,23,weekday
149837,4.8891800000000005,52.370979999999996,4.9124,52.343790000000006,121083.23559026369,487127.807983991,122644.7445798029,484091.9574637348,23,weekday
